CASE_ID,GPS_NAC_ADOPTER,SURVEY_SOURCE,STATE,HOME,HAVESOLAR,CONSIDEREDSOLAR,CONSIDER_SERIOUSLY,CONSIDER_ACTN1,CONSIDER_ACTN2,CONSIDER_ACTN3,CONSIDER_ACTN4,CONSIDER_ACTN5,CONSIDER_ACTN1_INFL,CONSIDER_ACTN3_INFL,CONSIDER_ACTN4_INFL,DECSN_STATUS,RECONSIDER,RECONSIDER_WHY1,RECONSIDER_WHY2,RECONSIDER_WHY3,RECONSIDER_WHY4,RECONSIDER_WHY5,RECONSIDER_WHY6,RECONSIDER_WHY7,PROMPT1,PROMPT2,PROMPT3,PROMPT4,PROMPT5,PROMPT6,PROMPT7,PROMPT8,PROMPT9,PROMPT10,PROMPT11,PROMPT12,PROMPT13,PROMPT14,PROMPT15,PROMPT_HOME1,PROMPT_HOME2,PROMPT_HOME3,PROMPT_HOME4,PROMPT_HOME5,TIME_CONSIDERED,INST_TALKEDTO,FNDALLINST1,FNDALLINST2,FNDALLINST3,FNDALLINST4,FNDALLINST5,FNDALLINST6,FNDALLINST7,FNDALLINST8,FNDALLINST9,FNDALLINST10,FNDALLINST_REC1,FNDALLINST_REC2,FNDALLINST_REC3,FNDALLINST_REC4,FNDALLINST_REC5,FNDALLINST_WHO1,FNDALLINST_WHO2,FNDALLINST_WHO3,FNDALLINST_WHO4,FNDALLINST_WHO5,INST_QOTE_BUY_TEXT_CLND,INST_QOTE_LSE_TEXT_CLND,MOTIVE1,MOTIVE2,MOTIVE3,MOTIVE4,MOTIVE5,MOTIVE6,MOTIVE7,MOTIVE8,MOTIVE9,INFLNC_SAW,INFLNC_PPLTALK,INFLNC_ADS,INFLNC_OTHKNEW,INFLNC_OTHKNEW_NUM,INFLNC_OTH_MULT1,INFLNC_OTH_MULT2,INFLNC_OTH_MULT3,INFLNC_OTH_MULT4,INFLNC_OTH_MULT5,INFLNC_OTH_MULT6,INFLNC_OTH_MULT7,INFLNC_OTH_ONE1,INFLNC_OTH_ONE2,INFLNC_OTH_ONE3,INFLNC_OTH_ONE4,INFLNC_OTH_ONE5,INFLNC_OTH_ONE6,DIFFICULTY1,DIFFICULTY2,DIFFICULTY3,DIFFICULTY4,DIFFICULTY5,DIFFICULTY6,DIFFICULTY1_STOP,DIFFICULTY2_STOP,DIFFICULTY3_STOP,DIFFICULTY4_STOP,DIFFICULTY5_STOP,DIFFICULTY6_STOP,CONCERN1,CONCERN2,CONCERN3,CONCERN4,CONCERN5,CONCERN6,CONCERN7,CONCERN8,CONCERN9,CONCERN1_STOP,CONCERN2_STOP,CONCERN3_STOP,CONCERN4_STOP,CONCERN5_STOP,CONCERN6_STOP,CONCERN7_STOP,CONCERN8_STOP,CONCERN9_STOP,NPS_PANELS,ECONEVAL,ECONEVAL_SVG_PERIOD,ECONEVAL_SVGS_CLND,ECONEVAL_PYBK,ECONEVAL_PYBK_YRS_CLND,ECONEVAL_ROR,ECONEVAL_ROR_PCT_CLND,F3,WINTER_NOPV_BINNED,SUMMER_NOPV_BINNED,PN1,PN2,PN3,E2,BB1,BB2,BB3,BTE8,BE13,BE10,Co3,PBC7,PBC9,M4,M1,VB1,VB2,VB3,VA1,VA2,VA3,VT1,VT2,VT3,VE1,VE2,VE4,VO1,VO2,VO3,RISK_AVERSION_CLND,DISCOUNTING_CLND,CIJM1,CIJM2,CIJM3,CNS1,CNS2,CNS4,HOME_MOVED_SINCE2009,SQFT_BINNED,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,HMYRS_1,HMYRS_1_CLEANED,HAS_POOL,HAS_AC,STANCE,PEOPLE_TOT_3PLUS,HAVE_KIDS,GENDER,AGE_BINNED,EDUC_BINNED,FINANCIAL,INCOME_BINNED,RETIRED,RETIRED_LAST5YRS,RETIRE_WHEN,RETIRE_WHEN_BINNED
2974,2,4,4,,2,1,3,1,1,1,1,,2,2,2,1,3,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,,,,,,3,3,0,0,0,0,1,0,1,1,0,0,,,,,,,,,,,2,2,5,5,98,1,2,1,1,1,1,4,4,4,1,2,1,2,2,1,3,2,1,,,,,,,1,4,5,3,1,1,99,1,1,0,99,99,1,5,4,1,5,4,5,4,4,99,1,1,99,1,1,1,1,1,2,2,,,98,,,,1,10,11,2,3,3,1,2,2,2,3,1,2,2,2,3,4,5,2,3,2,3,3,4,5,5,5,3,3,3,2,2,3,0,7500,4,2,3,1,1,3,,2,1,1,1,1,1,1,0,0,3,,1,1,4,,99,0,,4,99,99,0,,99,
2975,2,4,1,,2,1,3,1,1,0,0,,3,,,2,,,,,,,,,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,,,,,,6,2,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,1,4,1,4,4,3,2,2,2,2,4,3,4,1,2,1,1,1,3,3,1,1,,,,,,,1,1,1,1,1,3,99,99,99,99,99,0,1,4,4,3,3,1,3,3,1,99,0,0,0,0,99,0,0,99,6,1,1,200,,,,,1,,,3,3,3,3,2,3,3,5,5,4,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,1,5500,3,3,3,3,3,3,0,3,1,1,1,1,1,0,0,0,2,5,0,1,4,1,1,0,3,2,1,4,1,1,,
2976,2,4,2,,2,1,4,1,1,1,1,,3,5,5,3,,,,,,,,,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,8,5,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,2,5,5,1,5,5,5,5,5,98,3,3,3,1,4,3,1,2,2,1,1,1,,,,,,,5,1,1,1,1,1,1,99,99,99,99,99,1,1,1,3,4,1,1,1,1,99,99,99,1,1,99,99,99,99,11,90,,,,,,,1,,,5,5,5,5,5,3,5,5,5,5,5,1,5,1,1,5,5,5,5,5,5,3,5,5,99,3,3,4,3,5,3,,99,99,99,99,99,99,0,1,0,1,1,1,1,1,1,0,3,,0,0,90,1,1,1,4,4,4,95,0,,2,
2977,2,4,4,,2,1,2,1,1,0,0,,3,,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,6,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,4,5,5,5,5,5,5,5,4,4,4,4,1,2,3,1,3,3,3,3,3,,,,,,,1,1,3,1,1,1,99,99,0,99,99,99,4,4,5,1,5,5,5,3,1,0,1,1,99,1,1,1,0,99,9,1,1,80,,,,,1,6,4,4,4,4,5,4,3,5,5,3,4,4,3,2,3,3,5,5,5,5,5,5,5,5,5,3,3,3,4,3,4,10,15000,4,1,4,1,1,2,0,3,1,1,1,1,0,0,1,0,3,,1,1,4,0,0,1,4,2,1,5,1,,,
2978,2,4,4,,2,1,4,0,1,1,1,,,4,4,3,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,1,4,3,3,3,3,98,3,98,,,,,,,5,3,5,5,1,1,1,0,1,1,99,99,5,1,1,5,5,5,1,1,1,1,99,99,1,1,1,99,99,99,11,3,,,,,98,,1,6,8,3,5,5,1,5,3,5,5,5,5,5,2,1,1,1,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,,,1,2,3,5,3,3,0,2,0,0,1,0,0,0,0,0,98,,0,1,97,1,0,1,3,1,3,2,0,,98,
2979,2,4,4,,2,1,3,1,1,1,1,,2,3,3,3,,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,,,,,,3,3,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,2,2,5,4,4,4,4,4,4,3,2,4,2,4,1,2,2,98,1,2,3,2,1,,,,,,,3,2,5,3,3,4,1,1,1,1,0,1,5,4,4,3,4,2,3,4,2,1,1,1,1,1,0,0,1,0,6,2,,,1,7,,,1,7,10,4,4,4,4,4,4,4,4,3,4,3,4,3,1,3,4,4,3,3,3,4,5,5,4,3,3,3,4,4,4,200,6000,5,4,4,4,4,4,0,4,1,1,1,1,1,1,1,0,98,,1,1,4,0,0,0,3,2,1,95,0,,2,
2980,2,4,2,,2,1,1,1,0,0,0,,1,,,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,1,2,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,5,4,2,4,5,4,3,1,1,1,1,1,0,,,,,,,,,,,,,,,2,1,5,4,2,5,98,99,1,1,98,1,5,5,5,5,5,4,4,2,1,1,1,1,1,1,1,1,0,99,3,2,,,98,,,,0,6,5,3,2,4,1,2,1,4,4,3,3,3,2,4,3,4,3,4,4,5,4,5,4,5,3,2,2,2,4,2,3,5,7000,4,5,4,3,3,4,0,1,1,1,0,1,0,0,0,0,3,,0,1,3,0,1,1,2,2,2,95,0,,1,2
2981,2,4,4,,2,1,3,0,0,0,1,,,,5,2,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,4,4,2,2,1,3,3,4,3,1,2,3,1,2,3,2,1,2,,,,,,,3,2,1,1,1,1,0,0,99,99,99,99,4,4,4,4,4,3,3,1,1,0,0,0,0,0,0,0,99,99,9,1,98,,,,,,1,3,4,3,3,4,3,3,3,4,4,3,4,3,4,3,3,4,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,20,6000,2,3,3,4,2,3,1,1,0,0,0,0,0,0,0,1,98,,0,0,97,0,0,0,1,3,1,5,0,,98,
2982,2,4,1,,2,1,2,1,0,0,0,,4,,,2,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,1,2,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,4,3,3,3,3,3,2,2,1,3,3,3,1,1,,,,,,,,1,98,1,98,1,1,1,2,1,1,1,1,99,1,99,99,99,99,1,1,1,2,2,2,3,5,5,99,99,99,1,0,0,1,1,1,7,1,2,250,,,,,0,11,9,3,3,4,3,4,3,3,3,3,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,100,10000,4,4,4,4,4,2,1,4,1,1,1,0,0,1,0,0,3,,1,1,4,,99,1,1,4,2,95,0,,1,6
2983,2,4,4,,2,1,2,1,1,0,1,,2,,1,2,,,,,,,,,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,4,5,3,3,4,2,4,2,1,2,2,4,1,1,,,,,,,,0,0,0,1,1,0,3,1,1,1,1,5,0,99,99,99,99,0,3,5,5,3,3,1,2,4,1,0,1,1,0,0,99,0,1,99,6,2,,,1,11,,,1,2,4,3,4,4,4,3,3,4,3,1,1,3,4,2,3,4,5,3,3,5,5,4,4,4,3,3,4,3,3,4,4,100,7000,2,4,4,1,1,2,1,1,1,1,1,1,1,1,1,0,98,,0,1,3,0,0,1,2,4,1,5,0,,1,5
2984,2,4,2,,2,1,3,1,0,0,1,,3,,4,2,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,5,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,4,4,3,5,5,5,5,5,3,2,3,4,0,,,,,,,,,,,,,,,4,1,3,1,1,5,98,99,98,99,99,1,4,2,5,5,3,4,3,2,2,0,0,0,1,0,0,0,0,0,6,4,,,,,,,0,6,6,5,5,4,4,5,5,5,5,5,98,5,3,2,3,3,5,5,5,5,5,5,5,5,4,4,2,3,3,2,2,5,25000,4,5,5,1,2,2,,1,1,0,1,1,1,0,0,0,98,,0,1,2,0,0,1,4,2,2,1,1,1,,
2985,2,4,3,,2,1,4,1,0,0,1,,4,,4,2,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,3,3,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,3,1,4,4,4,5,5,5,5,2,2,3,1,1,0,,,,,,,,,,,,,,,5,1,5,1,4,3,1,99,1,99,0,0,5,5,5,5,5,5,5,1,1,1,1,1,1,1,0,0,99,99,7,1,2,1000,,,,,1,3,5,5,5,5,5,5,5,5,5,3,5,4,4,3,4,3,5,5,5,5,5,5,5,5,3,3,5,5,5,5,4,10,6000,3,3,4,3,2,2,0,1,1,1,1,1,1,1,1,0,98,,0,1,2,0,0,1,1,4,2,95,0,,98,
2986,2,4,4,,2,1,3,1,0,0,1,,2,,4,1,1,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,1,2,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,1,5,5,4,4,4,1,3,3,1,4,2,2,0,,,,,,,,,,,,,,,1,2,4,2,2,2,99,1,1,0,0,0,5,5,5,5,4,4,3,3,4,0,1,0,0,0,0,0,0,0,2,1,98,,,,,,1,3,6,4,4,4,2,4,2,5,3,2,3,2,4,4,3,4,4,3,3,1,2,1,4,5,3,4,2,2,3,2,3,,,4,3,3,4,4,4,1,1,1,1,1,1,0,0,0,0,98,,0,1,4,,99,99,,3,1,99,0,,98,
2987,2,4,4,,2,1,98,1,1,0,1,,3,,3,2,,,,,,,,,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,,,,,,5,2,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,1,1,2,3,2,3,3,3,3,2,2,4,4,4,1,2,3,1,3,3,3,3,3,,,,,,,1,1,2,1,1,1,99,99,0,99,99,99,4,4,4,3,3,3,3,2,2,98,98,98,98,98,98,98,98,98,6,2,,,98,,,,1,3,3,4,4,3,5,4,3,4,3,3,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,2,2,3,4,4,4,50,10000,3,3,3,3,3,2,1,2,0,0,0,0,0,0,0,1,3,,0,0,2,1,1,0,1,3,1,95,0,,1,6
2988,2,4,3,,2,1,3,1,0,0,1,,3,,3,2,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,1,5,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,5,5,5,5,5,1,5,1,1,3,2,2,1,1,,,,,,,,0,98,1,1,1,0,4,1,4,1,1,1,98,99,98,99,99,99,4,4,4,4,4,1,1,1,2,98,99,98,1,98,99,99,99,98,5,90,,,,,,,1,5,5,5,4,4,4,4,4,4,4,4,5,4,3,3,3,3,5,5,5,5,5,5,5,5,5,4,4,1,4,5,3,0,,1,1,1,1,1,1,1,2,0,0,1,0,0,1,1,0,3,,0,1,4,0,0,0,4,1,2,1,1,,,
2989,2,4,3,,2,1,2,0,1,1,1,,,4,4,2,,,,,,,,,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,5,4,4,5,3,3,4,4,1,3,3,1,2,2,2,2,1,,,,,,,4,1,2,1,1,3,1,99,0,99,99,0,5,4,4,5,3,3,4,2,1,1,1,0,1,0,0,1,0,99,9,1,1,45,,,,,1,3,1,5,5,5,5,5,5,5,5,4,5,5,2,4,4,4,5,5,5,3,5,5,4,5,4,4,3,0,3,4,5,2,5050,4,5,5,3,3,2,1,3,1,1,1,1,1,1,1,0,2,17,0,0,3,0,0,0,1,3,1,4,0,,1,4
2990,2,4,4,,2,1,1,1,0,0,0,,3,,,90,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,5,4,2,3,3,4,98,2,1,4,1,4,0,,,,,,,,,,,,,,,3,1,3,5,2,4,0,99,0,0,0,0,3,3,3,3,3,2,4,3,3,0,0,0,0,98,98,98,1,1,3,4,,,,,,,1,,5,5,2,1,2,4,4,4,5,1,2,5,98,3,3,3,5,2,4,4,3,0,0,3,1,4,2,5,3,2,5,,,2,3,4,1,5,2,,4,0,0,0,0,0,0,0,1,2,,1,1,90,,99,0,,4,1,1,0,,2,
2991,2,4,4,,2,1,98,0,1,0,0,,,,,98,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,,,,,,,1,2,4,4,4,5,99,1,1,0,0,1,3,3,4,4,4,4,5,1,3,1,1,1,1,1,1,1,99,1,6,1,98,,,,,,1,6,9,2,2,4,98,98,98,3,98,98,98,3,3,3,98,3,3,3,3,5,2,1,5,5,3,5,1,3,1,1,1,500,7000,3,4,5,1,1,1,1,2,0,1,1,0,0,0,0,0,3,,1,1,5,0,0,0,4,2,1,95,1,0,,
2992,2,4,4,,2,1,3,1,1,1,1,,1,3,2,2,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,0,0,2,3,3,3,5,4,5,5,1,4,4,4,1,3,3,99,2,3,2,2,98,,,,,,,5,5,5,5,5,5,1,1,1,1,0,1,5,3,3,4,3,3,1,2,1,1,1,0,1,0,0,99,0,99,9,4,,,,,,,1,,,5,5,5,5,5,5,5,4,3,4,3,1,4,2,2,5,5,5,4,4,5,3,4,4,3,4,3,5,5,5,10,10000,4,4,4,3,2,3,0,2,1,1,1,1,1,0,0,0,3,,0,1,2,1,1,1,2,4,2,5,0,,1,3
2993,2,4,2,,2,1,4,1,1,1,1,,2,2,2,2,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,5,2,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,1,5,5,5,5,5,4,5,5,3,4,3,3,0,,,,,,,,,,,,,,,1,1,2,1,1,1,99,99,0,99,99,99,3,4,4,4,4,1,2,2,3,0,1,1,1,0,99,0,0,0,3,1,2,700,,,,,1,5,6,4,4,2,5,5,4,5,4,3,4,3,2,2,4,3,4,4,4,4,4,5,5,5,5,4,5,2,2,3,3,1000,7000,4,3,2,4,4,4,0,4,1,1,1,0,1,1,1,0,98,,0,1,2,0,1,0,1,4,2,4,0,,1,4
2994,2,4,2,,2,1,3,1,1,0,1,,4,,5,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,,,,,,2,2,5,4,4,4,4,5,5,4,3,4,3,4,0,,,,,,,,,,,,,,,3,3,1,1,1,2,1,0,99,99,99,0,4,4,5,5,1,3,3,1,1,1,1,1,1,99,98,0,99,99,8,2,,,1,10,,,1,2,3,5,5,4,5,5,3,5,3,3,4,5,5,2,4,4,4,4,4,4,3,4,5,5,4,4,2,3,4,4,4,0,,4,4,3,3,3,3,0,1,1,1,0,0,1,0,1,0,2,8,0,1,3,0,0,1,,3,2,95,1,1,,
2995,2,4,2,,2,1,3,1,1,0,1,,2,,4,1,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,3,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,1,1,5,5,2,2,3,1,3,1,1,3,3,4,1,3,2,1,1,3,2,1,2,,,,,,,1,1,2,1,1,3,99,99,0,99,99,0,4,5,5,2,2,1,1,1,1,1,1,1,0,0,99,99,99,99,6,2,,,1,10,,,1,,,3,3,4,5,4,5,5,4,1,2,3,2,3,4,4,3,3,2,3,4,4,3,5,2,2,3,2,4,4,4,100,5500,4,4,3,2,3,3,0,4,0,1,1,0,0,0,0,0,3,,0,1,2,1,1,0,1,3,1,5,0,,1,5
2996,2,4,2,,2,1,4,1,1,0,1,,3,,4,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,,,,,,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,1,,2,1,2,3,5,3,5,3,3,4,4,4,1,3,3,1,99,3,1,2,98,,,,,,,1,1,1,1,1,5,99,99,99,99,99,1,2,4,3,2,3,3,2,1,1,0,1,0,0,0,0,0,99,99,11,2,,,98,,,,0,,,5,5,4,5,5,5,5,3,3,3,98,4,2,2,2,5,4,4,4,4,3,1,3,2,0,1,2,4,3,4,100,6000,3,3,4,2,2,1,0,3,1,1,1,1,1,1,1,0,3,,0,1,1,0,0,0,4,4,1,5,0,,1,1
2997,2,4,4,,2,1,4,1,1,1,1,,1,3,5,1,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,1,5,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,4,4,5,5,2,4,2,2,2,2,1,4,4,5,1,3,1,1,3,2,3,98,2,,,,,,,1,1,1,1,1,1,,,,,,,1,5,5,5,5,2,4,3,3,99,1,1,98,0,0,1,0,1,6,1,98,,,,,,1,3,4,3,98,2,2,98,2,98,3,2,1,2,98,2,2,3,3,3,4,3,3,3,5,0,0,3,3,3,3,3,3,0,5500,3,3,3,2,2,2,0,2,0,0,0,0,0,0,0,1,98,,0,1,3,0,0,0,4,3,3,1,1,1,,
2998,2,4,4,,2,1,3,1,1,0,1,,3,,3,2,,,,,,,,,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,6,2,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,2,5,5,4,5,2,2,2,3,4,4,4,3,1,2,1,1,2,1,2,2,1,,,,,,,2,1,2,1,1,1,1,99,0,99,99,99,5,4,3,5,3,2,1,1,1,1,0,0,1,0,0,99,99,99,10,1,1,225,,,,,1,8,11,3,4,3,4,3,3,4,5,4,5,5,2,3,3,2,3,3,3,4,2,2,3,4,3,2,3,2,2,3,3,5,10000,5,5,4,3,3,5,,2,1,1,1,1,1,0,0,0,3,,0,1,4,1,1,0,2,2,2,3,0,,1,3
2999,2,4,4,,2,1,1,1,1,1,1,,1,2,2,1,1,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,,,,,,6,4,0,0,1,0,1,1,0,1,0,0,,,,,,,,,,,2,3,5,4,2,5,4,3,3,3,2,4,2,4,0,,,,,,,,,,,,,,,3,1,4,3,5,4,98,99,1,0,1,1,4,5,5,5,5,4,4,2,2,98,1,1,1,1,1,1,0,0,2,4,,,,,,,1,4,4,3,3,3,2,3,3,3,4,3,3,3,1,5,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,100,15000,2,2,2,3,3,3,0,1,0,0,1,1,1,0,0,0,3,,0,0,3,0,0,0,4,2,1,3,1,0,,
3000,2,4,2,,2,1,3,1,0,0,0,,3,,,90,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,6,3,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,5,5,5,5,5,4,4,4,3,4,2,3,1,1,,,,,,,,0,0,1,0,1,0,4,1,1,1,1,2,1,99,99,99,99,0,4,5,5,4,5,2,1,1,1,1,1,1,0,1,0,99,99,99,6,2,,,1,,,,1,6,8,4,4,3,4,3,3,4,5,3,3,4,2,3,4,4,5,4,4,5,4,5,4,5,4,4,3,3,4,4,5,,8000,4,4,4,3,3,3,1,3,0,0,1,0,0,0,0,0,2,10,1,1,97,1,1,0,1,2,2,5,0,,1,6
3001,2,4,4,,2,1,3,1,1,0,1,,3,,5,2,,,,,,,,,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,2,2,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,2,1,4,4,4,4,4,3,3,3,2,5,2,3,1,2,1,1,2,3,2,1,1,,,,,,,1,1,2,1,5,1,99,99,0,99,1,99,4,4,4,4,3,3,5,3,3,0,1,1,0,0,0,0,0,0,9,2,,,1,10,,,1,4,5,2,2,3,4,3,4,4,4,2,4,3,3,3,4,3,3,3,2,3,3,2,3,3,3,3,1,2,3,3,3,5,50000,3,3,3,3,3,3,1,3,1,1,1,1,1,0,0,0,2,20,0,1,4,0,0,0,3,2,1,3,1,1,,
3002,2,4,4,,2,1,3,1,1,0,1,,4,,4,3,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,1,2,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,5,1,3,4,5,3,3,3,1,4,3,4,1,3,1,1,2,2,3,1,2,,,,,,,1,2,2,4,3,1,99,0,0,1,0,99,4,4,4,3,5,2,2,2,2,1,0,0,1,0,0,0,0,0,8,90,,,,,,,1,7,8,3,3,3,4,4,3,4,5,3,5,3,3,3,4,4,3,3,3,4,3,3,4,5,2,1,3,2,5,2,3,10,10000,3,4,4,3,2,2,0,2,1,1,1,1,1,0,0,0,3,,1,0,3,1,0,1,2,2,2,95,0,,98,
3003,2,4,4,,2,1,2,1,1,0,1,,4,,4,2,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,1,2,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,2,3,4,2,2,4,2,3,1,1,2,2,2,1,1,,,,,,,,1,0,0,0,1,0,3,1,2,1,1,1,0,99,0,99,99,99,3,4,3,5,3,3,3,1,1,1,1,1,1,0,0,0,99,99,6,2,,,98,,,,1,5,6,4,4,2,3,4,4,4,4,2,3,4,1,4,3,3,3,3,3,2,2,3,2,3,2,3,3,3,2,1,2,500,6000,4,3,3,2,2,3,0,3,1,0,0,0,0,0,0,0,3,,0,1,90,1,1,0,1,1,2,3,0,,1,6
3004,2,4,4,,2,1,98,1,0,0,0,,3,,,90,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,1,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,2,4,1,1,2,5,1,4,3,1,2,1,3,1,2,1,98,3,2,2,1,1,,,,,,,1,1,1,1,1,1,,,,,,,2,4,4,1,1,1,1,1,1,0,0,0,99,99,99,99,99,99,11,1,1,,,,,,1,4,5,3,98,1,98,3,98,4,4,3,4,3,1,2,98,3,2,1,1,4,4,1,5,3,1,1,4,1,2,2,2,500,,3,3,3,1,1,1,0,2,1,1,1,1,1,1,1,0,3,,0,1,97,1,0,0,2,1,3,1,0,,2,
3005,2,4,4,,2,1,3,1,1,0,1,,4,,4,90,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,,,,,,4,3,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,,2,1,4,4,3,4,3,2,3,3,1,4,3,4,1,1,,,,,,,,1,0,0,1,1,98,4,3,2,1,4,4,1,0,0,99,0,0,5,5,5,5,4,3,2,1,1,1,1,1,1,0,0,0,99,99,6,2,,,1,10,,,1,5,9,5,5,98,98,98,98,98,98,4,98,5,5,5,4,4,5,5,4,5,4,3,4,5,3,1,2,3,4,3,3,100,6000,2,4,3,4,3,4,0,3,1,0,0,0,0,0,1,0,2,1.5,1,1,90,1,0,0,3,3,2,2,0,,1,2
3006,2,4,2,,2,1,2,1,0,1,0,,3,3,,2,,,,,,,,,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,4,2,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,0,3,1,4,99,4,99,4,4,3,3,3,3,1,2,98,1,1,3,1,2,3,,,,,,,5,1,2,2,2,5,1,99,1,1,98,1,5,99,5,4,4,4,4,3,3,1,99,99,1,1,1,1,1,1,7,2,,,1,10,,,1,5,5,4,4,4,5,4,5,99,4,98,98,3,5,4,4,3,4,5,4,4,4,5,3,2,3,2,3,5,3,3,4,100,,2,3,3,1,1,4,0,2,1,1,1,1,1,0,0,0,98,,0,1,1,0,0,0,4,4,3,1,1,0,,
